Freq.	V(vo)/V(Vi)
1.18576874816709e+003	(-2.22065557345645e+001dB,-9.44501251874905e+001°)
1.18850222743695e+003	(-2.21850603494119e+001dB,-9.44611688178593e+001°)
1.19124200802731e+003	(-2.21635578478967e+001dB,-9.44722436616848e+001°)
1.19398810446420e+003	(-2.21420481953794e+001dB,-9.44833498338090e+001°)
1.19674053130717e+003	(-2.21205313566570e+001dB,-9.44944874498822e+001°)
1.19949930314931e+003	(-2.20990072962686e+001dB,-9.45056566261984e+001°)
1.20226443461734e+003	(-2.20774759791838e+001dB,-9.45168574793169e+001°)
1.20503594037173e+003	(-2.20559373697298e+001dB,-9.45280901267102e+001°)
1.20781383510671e+003	(-2.20343914320485e+001dB,-9.45393546864077e+001°)
1.21059813355041e+003	(-2.20128381301736e+001dB,-9.45506512770550e+001°)
1.21338885046491e+003	(-2.19912774277989e+001dB,-9.45619800180228e+001°)
1.21618600064630e+003	(-2.19697092887372e+001dB,-9.45733410291225e+001°)
1.21898959892479e+003	(-2.19481336765360e+001dB,-9.45847344308428e+001°)
1.22179966016480e+003	(-2.19265505544767e+001dB,-9.45961603443743e+001°)
1.22461619926498e+003	(-2.19049598854198e+001dB,-9.46076188916809e+001°)
1.22743923115833e+003	(-2.18833616324940e+001dB,-9.46191101951099e+001°)
1.23026877081231e+003	(-2.18617557584050e+001dB,-9.46306343777980e+001°)
1.23310483322884e+003	(-2.18401422255112e+001dB,-9.46421915636289e+001°)
1.23594743344444e+003	(-2.18185209961292e+001dB,-9.46537818770578e+001°)
1.23879658653030e+003	(-2.17968920323797e+001dB,-9.46654054432460e+001°)
1.24165230759234e+003	(-2.17752552965682e+001dB,-9.46770623877554e+001°)
1.24451461177131e+003	(-2.17536107499599e+001dB,-9.46887528373528e+001°)
1.24738351424287e+003	(-2.17319583543092e+001dB,-9.47004769190707e+001°)
1.25025903021765e+003	(-2.17102980707869e+001dB,-9.47122347608540e+001°)
1.25314117494134e+003	(-2.16886298605916e+001dB,-9.47240264912095e+001°)
1.25602996369480e+003	(-2.16669536845662e+001dB,-9.47358522394785e+001°)
1.25892541179409e+003	(-2.16452695036548e+001dB,-9.47477121354522e+001°)
1.26182753459060e+003	(-2.16235772779836e+001dB,-9.47596063100182e+001°)
1.26473634747108e+003	(-2.16018769683915e+001dB,-9.47715348942593e+001°)
1.26765186585777e+003	(-2.15801685345142e+001dB,-9.47834980205720e+001°)
1.27057410520847e+003	(-2.15584519363901e+001dB,-9.47954958216626e+001°)
1.27350308101659e+003	(-2.15367271336953e+001dB,-9.48075284311154e+001°)
1.27643880881127e+003	(-2.15149940859700e+001dB,-9.48195959831523e+001°)
1.27938130415745e+003	(-2.14932527521600e+001dB,-9.48316986130286e+001°)
1.28233058265594e+003	(-2.14715030916852e+001dB,-9.48438364562599e+001°)
1.28528665994354e+003	(-2.14497450632922e+001dB,-9.48560096494719e+001°)
1.28824955169306e+003	(-2.14279786253571e+001dB,-9.48682183300790e+001°)
1.29121927361346e+003	(-2.14062037365744e+001dB,-9.48804626359346e+001°)
1.29419584144991e+003	(-2.13844203548080e+001dB,-9.48927427060836e+001°)
1.29717927098388e+003	(-2.13626284383133e+001dB,-9.49050586799217e+001°)
1.30016957803321e+003	(-2.13408279445886e+001dB,-9.49174106979583e+001°)
1.30316677845222e+003	(-2.13190188312157e+001dB,-9.49297989013161e+001°)
1.30617088813176e+003	(-2.12972010553996e+001dB,-9.49422234320198e+001°)
1.30918192299933e+003	(-2.12753745744256e+001dB,-9.49546844326617e+001°)
1.31219989901912e+003	(-2.12535393448934e+001dB,-9.49671820469471e+001°)
1.31522483219216e+003	(-2.12316953234813e+001dB,-9.49797164192238e+001°)
1.31825673855633e+003	(-2.12098424664076e+001dB,-9.49922876947316e+001°)
1.32129563418649e+003	(-2.11879807303496e+001dB,-9.50048960191584e+001°)
1.32434153519458e+003	(-2.11661100706044e+001dB,-9.50175415397132e+001°)
1.32739445772966e+003	(-2.11442304429247e+001dB,-9.50302244040188e+001°)
1.33045441797801e+003	(-2.11223418029812e+001dB,-9.50429447604324e+001°)
1.33352143216324e+003	(-2.11004441061325e+001dB,-9.50557027582328e+001°)
1.33659551654636e+003	(-2.10785373069633e+001dB,-9.50684985478480e+001°)
1.33967668742585e+003	(-2.10566213602788e+001dB,-9.50813322802743e+001°)
1.34276496113778e+003	(-2.10346962207211e+001dB,-9.50942041073835e+001°)
1.34586035405587e+003	(-2.10127618423836e+001dB,-9.51071141820436e+001°)
1.34896288259157e+003	(-2.09908181795762e+001dB,-9.51200626577627e+001°)
1.35207256319419e+003	(-2.09688651855989e+001dB,-9.51330496893854e+001°)
1.35518941235095e+003	(-2.09469028142710e+001dB,-9.51460754321888e+001°)
1.35831344658707e+003	(-2.09249310187816e+001dB,-9.51591400425668e+001°)
1.36144468246587e+003	(-2.09029497522238e+001dB,-9.51722436777359e+001°)
1.36458313658884e+003	(-2.08809589672110e+001dB,-9.51853864959621e+001°)
1.36772882559576e+003	(-2.08589586162579e+001dB,-9.51985686563555e+001°)
1.37088176616477e+003	(-2.08369486519311e+001dB,-9.52117903187212e+001°)
1.37404197501243e+003	(-2.08149290257017e+001dB,-9.52250516443747e+001°)
1.37720946889386e+003	(-2.07928996896254e+001dB,-9.52383527950032e+001°)
1.38038426460280e+003	(-2.07708605954997e+001dB,-9.52516939332480e+001°)
1.38356637897170e+003	(-2.07488116941751e+001dB,-9.52650752231770e+001°)
1.38675582887180e+003	(-2.07267529365463e+001dB,-9.52784968295815e+001°)
1.38995263121327e+003	(-2.07046842735514e+001dB,-9.52919589180361e+001°)
1.39315680294522e+003	(-2.06826056555590e+001dB,-9.53054616553260e+001°)
1.39636836105585e+003	(-2.06605170327476e+001dB,-9.53190052091038e+001°)
1.39958732257253e+003	(-2.06384183551058e+001dB,-9.53325897480306e+001°)
1.40281370456187e+003	(-2.06163095721997e+001dB,-9.53462154418300e+001°)
1.40604752412983e+003	(-2.05941906330196e+001dB,-9.53598824614548e+001°)
1.40928879842179e+003	(-2.05720614874301e+001dB,-9.53735909781171e+001°)
1.41253754462267e+003	(-2.05499220837989e+001dB,-9.53873411648402e+001°)
1.41579377995699e+003	(-2.05277723709064e+001dB,-9.54011331952451e+001°)
1.41905752168900e+003	(-2.05056122966442e+001dB,-9.54149672443651e+001°)
1.42232878712273e+003	(-2.04834418094659e+001dB,-9.54288434877491e+001°)
1.42560759360210e+003	(-2.04612608564753e+001dB,-9.54427621027344e+001°)
1.42889395851101e+003	(-2.04390693857933e+001dB,-9.54567232668525e+001°)
1.43218789927345e+003	(-2.04168673441094e+001dB,-9.54707271593959e+001°)
1.43548943335357e+003	(-2.03946546785166e+001dB,-9.54847739603685e+001°)
1.43879857825576e+003	(-2.03724313356675e+001dB,-9.54988638509275e+001°)
1.44211535152478e+003	(-2.03501972614673e+001dB,-9.55129970136592e+001°)
1.44543977074584e+003	(-2.03279524022178e+001dB,-9.55271736317490e+001°)
1.44877185354467e+003	(-2.03056967035466e+001dB,-9.55413938897958e+001°)
1.45211161758765e+003	(-2.02834301109397e+001dB,-9.55556579734093e+001°)
1.45545908058187e+003	(-2.02611525693581e+001dB,-9.55699660694872e+001°)
1.45881426027526e+003	(-2.02388640236174e+001dB,-9.55843183659562e+001°)
1.46217717445663e+003	(-2.02165644184626e+001dB,-9.55987150517462e+001°)
1.46554784095582e+003	(-2.01942536977265e+001dB,-9.56131563173657e+001°)
1.46892627764377e+003	(-2.01719318058552e+001dB,-9.56276423538840e+001°)
1.47231250243263e+003	(-2.01495986859196e+001dB,-9.56421733542272e+001°)
1.47570653327580e+003	(-2.01272542816010e+001dB,-9.56567495119537e+001°)
1.47910838816811e+003	(-2.01048985355834e+001dB,-9.56713710222126e+001°)
1.48251808514586e+003	(-2.00825313909281e+001dB,-9.56860380809588e+001°)
1.48593564228691e+003	(-2.00601527894669e+001dB,-9.57007508859572e+001°)
1.48936107771082e+003	(-2.00377626737868e+001dB,-9.57155096355134e+001°)
1.49279440957890e+003	(-2.00153609852400e+001dB,-9.57303145296866e+001°)
1.49623565609434e+003	(-1.99929476655494e+001dB,-9.57451657694315e+001°)
1.49968483550228e+003	(-1.99705226555057e+001dB,-9.57600635573253e+001°)
1.50314196608993e+003	(-1.99480858961119e+001dB,-9.57750080968656e+001°)
1.50660706618665e+003	(-1.99256373277404e+001dB,-9.57899995929989e+001°)
1.51008015416405e+003	(-1.99031768904380e+001dB,-9.58050382519993e+001°)
1.51356124843611e+003	(-1.98807045243042e+001dB,-9.58201242811520e+001°)
1.51705036745924e+003	(-1.98582201684216e+001dB,-9.58352578895593e+001°)
1.52054752973240e+003	(-1.98357237619971e+001dB,-9.58504392872495e+001°)
1.52405275379719e+003	(-1.98132152439049e+001dB,-9.58656686857149e+001°)
1.52756605823797e+003	(-1.97906945528331e+001dB,-9.58809462975509e+001°)
1.53108746168193e+003	(-1.97681616265213e+001dB,-9.58962723371668e+001°)
1.53461698279920e+003	(-1.97456164028268e+001dB,-9.59116470200727e+001°)
1.53815464030294e+003	(-1.97230588194157e+001dB,-9.59270705629927e+001°)
1.54170045294946e+003	(-1.97004888130751e+001dB,-9.59425431844341e+001°)
1.54525443953831e+003	(-1.96779063208546e+001dB,-9.59580651038121e+001°)
1.54881661891238e+003	(-1.96553112789213e+001dB,-9.59736365424201e+001°)
1.55238700995798e+003	(-1.96327036233192e+001dB,-9.59892577227677e+001°)
1.55596563160497e+003	(-1.96100832898146e+001dB,-9.60049288687364e+001°)
1.55955250282685e+003	(-1.95874502138940e+001dB,-9.60206502055980e+001°)
1.56314764264085e+003	(-1.95648043303046e+001dB,-9.60364219603774e+001°)
1.56675107010805e+003	(-1.95421455738133e+001dB,-9.60522443612315e+001°)
1.57036280433345e+003	(-1.95194738784448e+001dB,-9.60681176381668e+001°)
1.57398286446612e+003	(-1.94967891783149e+001dB,-9.60840420222837e+001°)
1.57761126969925e+003	(-1.94740914068673e+001dB,-9.61000177464253e+001°)
1.58124803927028e+003	(-1.94513804972520e+001dB,-9.61160450448757e+001°)
1.58489319246101e+003	(-1.94286563822483e+001dB,-9.61321241535286e+001°)
1.58854674859768e+003	(-1.94059189942597e+001dB,-9.61482553097347e+001°)
1.59220872705107e+003	(-1.93831682653889e+001dB,-9.61644387523315e+001°)
1.59587914723663e+003	(-1.93604041269812e+001dB,-9.61806747221629e+001°)
1.59955802861456e+003	(-1.93376265107591e+001dB,-9.61969634608922e+001°)
1.60324539068994e+003	(-1.93148353473767e+001dB,-9.62133052123783e+001°)
1.60694125301277e+003	(-1.92920305671794e+001dB,-9.62297002221077e+001°)
1.61064563517817e+003	(-1.92692121005024e+001dB,-9.62461487367593e+001°)
1.61435855682638e+003	(-1.92463798770619e+001dB,-9.62626510048840e+001°)
1.61808003764296e+003	(-1.92235338259533e+001dB,-9.62792072769441e+001°)
1.62181009735882e+003	(-1.92006738763305e+001dB,-9.62958178045792e+001°)
1.62554875575038e+003	(-1.91777999567214e+001dB,-9.63124828413444e+001°)
1.62929603263962e+003	(-1.91549119950240e+001dB,-9.63292026426953e+001°)
1.63305194789423e+003	(-1.91320099191893e+001dB,-9.63459774653993e+001°)
1.63681652142770e+003	(-1.91090936564569e+001dB,-9.63628075682010e+001°)
1.64058977319943e+003	(-1.90861631338100e+001dB,-9.63796932114633e+001°)
1.64437172321482e+003	(-1.90632182775909e+001dB,-9.63966346574389e+001°)
1.64816239152540e+003	(-1.90402590139576e+001dB,-9.64136321700666e+001°)
1.65196179822891e+003	(-1.90172852686493e+001dB,-9.64306860149659e+001°)
1.65576996346942e+003	(-1.89942969665301e+001dB,-9.64477964599893e+001°)
1.65958690743745e+003	(-1.89712940331831e+001dB,-9.64649637738739e+001°)
1.66341265037006e+003	(-1.89482763921666e+001dB,-9.64821882283875e+001°)
1.66724721255095e+003	(-1.89252439679840e+001dB,-9.64994700962066e+001°)
1.67109061431060e+003	(-1.89021966839442e+001dB,-9.65168096523371e+001°)
1.67494287602633e+003	(-1.88791344633804e+001dB,-9.65342071733434e+001°)
1.67880401812245e+003	(-1.88560572288858e+001dB,-9.65516629379603e+001°)
1.68267406107036e+003	(-1.88329649023090e+001dB,-9.65691772270187e+001°)
1.68655302538863e+003	(-1.88098574058953e+001dB,-9.65867503226817e+001°)
1.69044093164315e+003	(-1.87867346609115e+001dB,-9.66043825094215e+001°)
1.69433780044722e+003	(-1.87635965881007e+001dB,-9.66220740737465e+001°)
1.69824365246163e+003	(-1.87404431079080e+001dB,-9.66398253040209e+001°)
1.70215850839484e+003	(-1.87172741404773e+001dB,-9.66576364904960e+001°)
1.70608238900301e+003	(-1.86940896053442e+001dB,-9.66755079255851e+001°)
1.71001531509017e+003	(-1.86708894212796e+001dB,-9.66934399038983e+001°)
1.71395730750831e+003	(-1.86476735073538e+001dB,-9.67114327215629e+001°)
1.71790838715747e+003	(-1.86244417814861e+001dB,-9.67294866772640e+001°)
1.72186857498589e+003	(-1.86011941612052e+001dB,-9.67476020718022e+001°)
1.72583789199009e+003	(-1.85779305640985e+001dB,-9.67657792075502e+001°)
1.72981635921499e+003	(-1.85546509063671e+001dB,-9.67840183897726e+001°)
1.73380399775402e+003	(-1.85313551046482e+001dB,-9.68023199252180e+001°)
1.73780082874926e+003	(-1.85080430749438e+001dB,-9.68206841227964e+001°)
1.74180687339150e+003	(-1.84847147317850e+001dB,-9.68391112944890e+001°)
1.74582215292039e+003	(-1.84613699908872e+001dB,-9.68576017530555e+001°)
1.74984668862454e+003	(-1.84380087657284e+001dB,-9.68761558149853e+001°)
1.75388050184164e+003	(-1.84146309706599e+001dB,-9.68947737978063e+001°)
1.75792361395857e+003	(-1.83912365188524e+001dB,-9.69134560219050e+001°)
1.76197604641151e+003	(-1.83678253231281e+001dB,-9.69322028098054e+001°)
1.76603782068605e+003	(-1.83443972958830e+001dB,-9.69510144863348e+001°)
1.77010895831730e+003	(-1.83209523487762e+001dB,-9.69698913787251e+001°)
1.77418948089005e+003	(-1.82974903930346e+001dB,-9.69888338165935e+001°)
1.77827941003880e+003	(-1.82740113398259e+001dB,-9.70078421314755e+001°)
1.78237876744797e+003	(-1.82505150991182e+001dB,-9.70269166579166e+001°)
1.78648757485193e+003	(-1.82270015807372e+001dB,-9.70460577324540e+001°)
1.79060585403517e+003	(-1.82034706939873e+001dB,-9.70652656942118e+001°)
1.79473362683241e+003	(-1.81799223473394e+001dB,-9.70845408848901e+001°)
1.79887091512867e+003	(-1.81563564491896e+001dB,-9.71038836482993e+001°)
1.80301774085945e+003	(-1.81327729071726e+001dB,-9.71232943310047e+001°)
1.80717412601080e+003	(-1.81091716282322e+001dB,-9.71427732821551e+001°)
1.81134009261948e+003	(-1.80855525188477e+001dB,-9.71623208534529e+001°)
1.81551566277301e+003	(-1.80619154854070e+001dB,-9.71819373986963e+001°)
1.81970085860986e+003	(-1.80382604330665e+001dB,-9.72016232748959e+001°)
1.82389570231951e+003	(-1.80145872668097e+001dB,-9.72213788413479e+001°)
1.82810021614262e+003	(-1.79908958909884e+001dB,-9.72412044601058e+001°)
1.83231442237109e+003	(-1.79671862093166e+001dB,-9.72611004958499e+001°)
1.83653834334822e+003	(-1.79434581253256e+001dB,-9.72810673157086e+001°)
1.84077200146883e+003	(-1.79197115412955e+001dB,-9.73011052900989e+001°)
1.84501541917935e+003	(-1.78959463594657e+001dB,-9.73212147916841e+001°)
1.84926861897795e+003	(-1.78721624812720e+001dB,-9.73413961960767e+001°)
1.85353162341468e+003	(-1.78483598078761e+001dB,-9.73616498815010e+001°)
1.85780445509157e+003	(-1.78245382394004e+001dB,-9.73819762293383e+001°)
1.86208713666274e+003	(-1.78006976757584e+001dB,-9.74023756234519e+001°)
1.86637969083454e+003	(-1.77768380158194e+001dB,-9.74228484510594e+001°)
1.87068214036567e+003	(-1.77529591586897e+001dB,-9.74433951014505e+001°)
1.87499450806729e+003	(-1.77290610017399e+001dB,-9.74640159678962e+001°)
1.87931681680314e+003	(-1.77051434428757e+001dB,-9.74847114456562e+001°)
1.88364908948967e+003	(-1.76812063785583e+001dB,-9.75054819335735e+001°)
1.88799134909616e+003	(-1.76572497048684e+001dB,-9.75263278334692e+001°)
1.89234361864485e+003	(-1.76332733177222e+001dB,-9.75472495496255e+001°)
1.89670592121102e+003	(-1.76092771116612e+001dB,-9.75682474902243e+001°)
1.90107827992317e+003	(-1.75852609812825e+001dB,-9.75893220658303e+001°)
1.90546071796312e+003	(-1.75612248200253e+001dB,-9.76104736906613e+001°)
1.90985325856611e+003	(-1.75371685209985e+001dB,-9.76317027817857e+001°)
1.91425592502095e+003	(-1.75130919765985e+001dB,-9.76530097595482e+001°)
1.91866874067016e+003	(-1.74889950785798e+001dB,-9.76743950475018e+001°)
1.92309172891003e+003	(-1.74648777180506e+001dB,-9.76958590724242e+001°)
1.92752491319080e+003	(-1.74407397853945e+001dB,-9.77174022645252e+001°)
1.93196831701679e+003	(-1.74165811707160e+001dB,-9.77390250568388e+001°)
1.93642196394647e+003	(-1.73924017627811e+001dB,-9.77607278864914e+001°)
1.94088587759264e+003	(-1.73682014501457e+001dB,-9.77825111935324e+001°)
1.94536008162253e+003	(-1.73439801209225e+001dB,-9.78043754211502e+001°)
1.94984459975791e+003	(-1.73197376617966e+001dB,-9.78263210167907e+001°)
1.95433945577526e+003	(-1.72954739594545e+001dB,-9.78483484306504e+001°)
1.95884467350585e+003	(-1.72711888997484e+001dB,-9.78704581165623e+001°)
1.96336027683591e+003	(-1.72468823676931e+001dB,-9.78926505321183e+001°)
1.96788628970671e+003	(-1.72225542477623e+001dB,-9.79149261383187e+001°)
1.97242273611472e+003	(-1.71982044235041e+001dB,-9.79372853999224e+001°)
1.97696964011172e+003	(-1.71738327778438e+001dB,-9.79597287854244e+001°)
1.98152702580496e+003	(-1.71494391934492e+001dB,-9.79822567663592e+001°)
1.98609491735723e+003	(-1.71250235516758e+001dB,-9.80048698187732e+001°)
1.99067333898705e+003	(-1.71005857333858e+001dB,-9.80275684220750e+001°)
1.99526231496874e+003	(-1.70761256184952e+001dB,-9.80503530598042e+001°)
1.99986186963260e+003	(-1.70516430867220e+001dB,-9.80732242188089e+001°)
2.00447202736502e+003	(-1.70271380168990e+001dB,-9.80961823898532e+001°)
2.00909281260859e+003	(-1.70026102865959e+001dB,-9.81192280682473e+001°)
2.01372424986225e+003	(-1.69780597730924e+001dB,-9.81423617527710e+001°)
2.01836636368142e+003	(-1.69534863530712e+001dB,-9.81655839460010e+001°)
2.02301917867813e+003	(-1.69288899018590e+001dB,-9.81888951551838e+001°)
2.02768271952114e+003	(-1.69042702949296e+001dB,-9.82122958906888e+001°)
2.03235701093608e+003	(-1.68796274058634e+001dB,-9.82357866682426e+001°)
2.03704207770558e+003	(-1.68549611086760e+001dB,-9.82593680063217e+001°)
2.04173794466939e+003	(-1.68302712756308e+001dB,-9.82830404287420e+001°)
2.04644463672453e+003	(-1.68055577784365e+001dB,-9.83068044632544e+001°)
2.05116217882542e+003	(-1.67808204885446e+001dB,-9.83306606413471e+001°)
2.05589059598400e+003	(-1.67560592761645e+001dB,-9.83546094993497e+001°)
2.06062991326986e+003	(-1.67312740106323e+001dB,-9.83786515779690e+001°)
2.06538015581038e+003	(-1.67064645606329e+001dB,-9.84027874221755e+001°)
2.07014134879090e+003	(-1.66816307942720e+001dB,-9.84270175812506e+001°)
2.07491351745476e+003	(-1.66567725783848e+001dB,-9.84513426092616e+001°)
2.07969668710355e+003	(-1.66318897792929e+001dB,-9.84757630646750e+001°)
2.08449088309714e+003	(-1.66069822623396e+001dB,-9.85002795106205e+001°)
2.08929613085389e+003	(-1.65820498922649e+001dB,-9.85248925146989e+001°)
2.09411245585074e+003	(-1.65570925326688e+001dB,-9.85496026494497e+001°)
2.09893988362338e+003	(-1.65321100466859e+001dB,-9.85744104917903e+001°)
2.10377843976633e+003	(-1.65071022962240e+001dB,-9.85993166237813e+001°)
2.10862814993314e+003	(-1.64820691422618e+001dB,-9.86243216324570e+001°)
2.11348903983650e+003	(-1.64570104456685e+001dB,-9.86494261088814e+001°)
2.11836113524835e+003	(-1.64319260653921e+001dB,-9.86746306501953e+001°)
2.12324446200007e+003	(-1.64068158604101e+001dB,-9.86999358575652e+001°)
2.12813904598256e+003	(-1.63816796880678e+001dB,-9.87253423380171e+001°)
2.13304491314642e+003	(-1.63565174056521e+001dB,-9.87508507027922e+001°)
2.13796208950208e+003	(-1.63313288688019e+001dB,-9.87764615689767e+001°)
2.14289060111991e+003	(-1.63061139327115e+001dB,-9.88021755584979e+001°)
2.14783047413038e+003	(-1.62808724512923e+001dB,-9.88279932989054e+001°)
2.15278173472422e+003	(-1.62556042780695e+001dB,-9.88539154224717e+001°)
