Freq.	V(vo)
1.14024978756110e+03	(-2.09821906554116e-01dB,-7.50219901018355e+01°)
1.14287833478971e+03	(-2.12675732720555e-01dB,-7.52233392548091e+01°)
1.14551294144547e+03	(-2.15567381298002e-01dB,-7.54253408270153e+01°)
1.14815362149682e+03	(-2.18497327505508e-01dB,-7.56279970209990e+01°)
1.15080038894437e+03	(-2.21466051847556e-01dB,-7.58313100340921e+01°)
1.15345325782103e+03	(-2.24474040154605e-01dB,-7.60352820580463e+01°)
1.15611224219203e+03	(-2.27521783623449e-01dB,-7.62399152786600e+01°)
1.15877735615506e+03	(-2.30609778857332e-01dB,-7.64452118753964e+01°)
1.16144861384028e+03	(-2.33738527905846e-01dB,-7.66511740209951e+01°)
1.16412602941042e+03	(-2.36908538304592e-01dB,-7.68578038810764e+01°)
1.16680961706089e+03	(-2.40120323114508e-01dB,-7.70651036137372e+01°)
1.16949939101980e+03	(-2.43374400960970e-01dB,-7.72730753691403e+01°)
1.17219536554806e+03	(-2.46671296072534e-01dB,-7.74817212890953e+01°)
1.17489755493946e+03	(-2.50011538319345e-01dB,-7.76910435066324e+01°)
1.17760597352074e+03	(-2.53395663251198e-01dB,-7.79010441455677e+01°)
1.18032063565166e+03	(-2.56824212135245e-01dB,-7.81117253200610e+01°)
1.18304155572510e+03	(-2.60297731993229e-01dB,-7.83230891341658e+01°)
1.18576874816709e+03	(-2.63816775638362e-01dB,-7.85351376813712e+01°)
1.18850222743695e+03	(-2.67381901711705e-01dB,-7.87478730441354e+01°)
1.19124200802731e+03	(-2.70993674718117e-01dB,-7.89612972934112e+01°)
1.19398810446420e+03	(-2.74652665061652e-01dB,-7.91754124881638e+01°)
1.19674053130717e+03	(-2.78359449080500e-01dB,-7.93902206748800e+01°)
1.19949930314931e+03	(-2.82114609081292e-01dB,-7.96057238870685e+01°)
1.20226443461734e+03	(-2.85918733372918e-01dB,-7.98219241447531e+01°)
1.20503594037173e+03	(-2.89772416299669e-01dB,-8.00388234539564e+01°)
1.20781383510671e+03	(-2.93676258273793e-01dB,-8.02564238061753e+01°)
1.21059813355041e+03	(-2.97630865807380e-01dB,-8.04747271778485e+01°)
1.21338885046491e+03	(-3.01636851543558e-01dB,-8.06937355298150e+01°)
1.21618600064630e+03	(-3.05694834286957e-01dB,-8.09134508067638e+01°)
1.21898959892479e+03	(-3.09805439033446e-01dB,-8.11338749366756e+01°)
1.22179966016480e+03	(-3.13969296999108e-01dB,-8.13550098302552e+01°)
1.22461619926498e+03	(-3.18187045648367e-01dB,-8.15768573803557e+01°)
1.22743923115833e+03	(-3.22459328721302e-01dB,-8.17994194613938e+01°)
1.23026877081231e+03	(-3.26786796260093e-01dB,-8.20226979287560e+01°)
1.23310483322884e+03	(-3.31170104634554e-01dB,-8.22466946181966e+01°)
1.23594743344444e+03	(-3.35609916566720e-01dB,-8.24714113452267e+01°)
1.23879658653030e+03	(-3.40106901154503e-01dB,-8.26968499044941e+01°)
1.24165230759234e+03	(-3.44661733894300e-01dB,-8.29230120691548e+01°)
1.24451461177131e+03	(-3.49275096702583e-01dB,-8.31498995902354e+01°)
1.24738351424287e+03	(-3.53947677936410e-01dB,-8.33775141959869e+01°)
1.25025903021765e+03	(-3.58680172412839e-01dB,-8.36058575912294e+01°)
1.25314117494134e+03	(-3.63473281427187e-01dB,-8.38349314566882e+01°)
1.25602996369480e+03	(-3.68327712770094e-01dB,-8.40647374483211e+01°)
1.25892541179409e+03	(-3.73244180743390e-01dB,-8.42952771966369e+01°)
1.26182753459060e+03	(-3.78223406174697e-01dB,-8.45265523060048e+01°)
1.26473634747108e+03	(-3.83266116430717e-01dB,-8.47585643539555e+01°)
1.26765186585777e+03	(-3.88373045429230e-01dB,-8.49913148904736e+01°)
1.27057410520847e+03	(-3.93544933649646e-01dB,-8.52248054372808e+01°)
1.27350308101659e+03	(-3.98782528142235e-01dB,-8.54590374871113e+01°)
1.27643880881127e+03	(-4.04086582535808e-01dB,-8.56940125029777e+01°)
1.27938130415745e+03	(-4.09457857043994e-01dB,-8.59297319174292e+01°)
1.28233058265594e+03	(-4.14897118469894e-01dB,-8.61661971318005e+01°)
1.28528665994354e+03	(-4.20405140209246e-01dB,-8.64034095154535e+01°)
1.28824955169306e+03	(-4.25982702251892e-01dB,-8.66413704050093e+01°)
1.29121927361346e+03	(-4.31630591181633e-01dB,-8.68800811035732e+01°)
1.29419584144991e+03	(-4.37349600174358e-01dB,-8.71195428799502e+01°)
1.29717927098388e+03	(-4.43140528994455e-01dB,-8.73597569678543e+01°)
1.30016957803321e+03	(-4.49004183989387e-01dB,-8.76007245651075e+01°)
1.30316677845222e+03	(-4.54941378082465e-01dB,-8.78424468328334e+01°)
1.30617088813176e+03	(-4.60952930763753e-01dB,-8.80849248946412e+01°)
1.30918192299933e+03	(-4.67039668079009e-01dB,-8.83281598358029e+01°)
1.31219989901912e+03	(-4.73202422616714e-01dB,-8.85721527024232e+01°)
1.31522483219216e+03	(-4.79442033493027e-01dB,-8.88169045006013e+01°)
1.31825673855633e+03	(-4.85759346334763e-01dB,-8.90624161955865e+01°)
1.32129563418649e+03	(-4.92155213260181e-01dB,-8.93086887109261e+01°)
1.32434153519458e+03	(-4.98630492857726e-01dB,-8.95557229276065e+01°)
1.32739445772966e+03	(-5.05186050162470e-01dB,-8.98035196831881e+01°)
1.33045441797801e+03	(-5.11822756630412e-01dB,-9.00520797709326e+01°)
1.33352143216324e+03	(-5.18541490110438e-01dB,-9.03014039389258e+01°)
1.33659551654636e+03	(-5.25343134813988e-01dB,-9.05514928891923e+01°)
1.33967668742585e+03	(-5.32228581282318e-01dB,-9.08023472768058e+01°)
1.34276496113778e+03	(-5.39198726351385e-01dB,-9.10539677089927e+01°)
1.34586035405587e+03	(-5.46254473114225e-01dB,-9.13063547442311e+01°)
1.34896288259157e+03	(-5.53396730880851e-01dB,-9.15595088913441e+01°)
1.35207256319419e+03	(-5.60626415135596e-01dB,-9.18134306085879e+01°)
1.35518941235095e+03	(-5.67944447491860e-01dB,-9.20681203027362e+01°)
1.35831344658707e+03	(-5.75351755644185e-01dB,-9.23235783281587e+01°)
1.36144468246587e+03	(-5.82849273317705e-01dB,-9.25798049858970e+01°)
1.36458313658884e+03	(-5.90437940214782e-01dB,-9.28368005227353e+01°)
1.36772882559576e+03	(-5.98118701958962e-01dB,-9.30945651302688e+01°)
1.37088176616477e+03	(-6.05892510036039e-01dB,-9.33530989439673e+01°)
1.37404197501243e+03	(-6.13760321732283e-01dB,-9.36124020422377e+01°)
1.37720946889386e+03	(-6.21723100069823e-01dB,-9.38724744454823e+01°)
1.38038426460280e+03	(-6.29781813738971e-01dB,-9.41333161151558e+01°)
1.38356637897170e+03	(-6.37937437027681e-01dB,-9.43949269528202e+01°)
1.38675582887180e+03	(-6.46190949747905e-01dB,-9.46573067991976e+01°)
1.38995263121327e+03	(-6.54543337158934e-01dB,-9.49204554332231e+01°)
1.39315680294522e+03	(-6.62995589887613e-01dB,-9.51843725710957e+01°)
1.39636836105585e+03	(-6.71548703845424e-01dB,-9.54490578653290e+01°)
1.39958732257253e+03	(-6.80203680142386e-01dB,-9.57145109038030e+01°)
1.40281370456187e+03	(-6.88961524997772e-01dB,-9.59807312088150e+01°)
1.40604752412983e+03	(-6.97823249647539e-01dB,-9.62477182361320e+01°)
1.40928879842179e+03	(-7.06789870248513e-01dB,-9.65154713740450e+01°)
1.41253754462267e+03	(-7.15862407779238e-01dB,-9.67839899424237e+01°)
1.41579377995699e+03	(-7.25041887937491e-01dB,-9.70532731917746e+01°)
1.41905752168900e+03	(-7.34329341034432e-01dB,-9.73233203023017e+01°)
1.42232878712273e+03	(-7.43725801885348e-01dB,-9.75941303829700e+01°)
1.42560759360210e+03	(-7.53232309696926e-01dB,-9.78657024705725e+01°)
1.42889395851101e+03	(-7.62849907951157e-01dB,-9.81380355288026e+01°)
1.43218789927345e+03	(-7.72579644285664e-01dB,-9.84111284473298e+01°)
1.43548943335357e+03	(-7.82422570370611e-01dB,-9.86849800408815e+01°)
1.43879857825576e+03	(-7.92379741782016e-01dB,-9.89595890483306e+01°)
1.44211535152478e+03	(-8.02452217871579e-01dB,-9.92349541317888e+01°)
1.44543977074584e+03	(-8.12641061632915e-01dB,-9.95110738757077e+01°)
1.44877185354467e+03	(-8.22947339564209e-01dB,-9.97879467859868e+01°)
1.45211161758765e+03	(-8.33372121527317e-01dB,-1.00065571289090e+02°)
1.45545908058187e+03	(-8.43916480603233e-01dB,-1.00343945731168e+02°)
1.45881426027526e+03	(-8.54581492943926e-01dB,-1.00623068377199e+02°)
1.46217717445663e+03	(-8.65368237620622e-01dB,-1.00902937410123e+02°)
1.46554784095582e+03	(-8.76277796468414e-01dB,-1.01183550930004e+02°)
1.46892627764377e+03	(-8.87311253927215e-01dB,-1.01464906953193e+02°)
1.47231250243263e+03	(-8.98469696879189e-01dB,-1.01747003411503e+02°)
1.47570653327580e+03	(-9.09754214482431e-01dB,-1.02029838151402e+02°)
1.47910838816811e+03	(-9.21165898001127e-01dB,-1.02313408933214e+02°)
1.48251808514586e+03	(-9.32705840632025e-01dB,-1.02597713430333e+02°)
1.48593564228691e+03	(-9.44375137327337e-01dB,-1.02882749228459e+02°)
1.48936107771082e+03	(-9.56174884614037e-01dB,-1.03168513824835e+02°)
1.49279440957890e+03	(-9.68106180409604e-01dB,-1.03455004627518e+02°)
1.49623565609434e+03	(-9.80170123834142e-01dB,-1.03742218954647e+02°)
1.49968483550228e+03	(-9.92367815019041e-01dB,-1.04030154033745e+02°)
1.50314196608993e+03	(-1.00470035491204e+00dB,-1.04318807001025e+02°)
1.50660706618665e+03	(-1.01716884507887e+00dB,-1.04608174900724e+02°)
1.51008015416405e+03	(-1.02977438750135e+00dB,-1.04898254684453e+02°)
1.51356124843611e+03	(-1.04251808437214e+00dB,-1.05189043210560e+02°)
1.51705036745924e+03	(-1.05540103788608e+00dB,-1.05480537243528e+02°)
1.52054752973240e+03	(-1.06842435002809e+00dB,-1.05772733453382e+02°)
1.52405275379719e+03	(-1.08158912235785e+00dB,-1.06065628415118e+02°)
1.52756605823797e+03	(-1.09489645579120e+00dB,-1.06359218608163e+02°)
1.53108746168193e+03	(-1.10834745037824e+00dB,-1.06653500415853e+02°)
1.53461698279920e+03	(-1.12194320507839e+00dB,-1.06948470124933e+02°)
1.53815464030294e+03	(-1.13568481753220e+00dB,-1.07244123925082e+02°)
1.54170045294946e+03	(-1.14957338383018e+00dB,-1.07540457908470e+02°)
1.54525443953831e+03	(-1.16360999827863e+00dB,-1.07837468069334e+02°)
1.54881661891238e+03	(-1.17779575316253e+00dB,-1.08135150303581e+02°)
1.55238700995798e+03	(-1.19213173850555e+00dB,-1.08433500408422e+02°)
1.55596563160497e+03	(-1.20661904182733e+00dB,-1.08732514082031e+02°)
1.55955250282685e+03	(-1.22125874789794e+00dB,-1.09032186923235e+02°)
1.56314764264085e+03	(-1.23605193848983e+00dB,-1.09332514431229e+02°)
1.56675107010805e+03	(-1.25099969212714e+00dB,-1.09633492005329e+02°)
1.57036280433345e+03	(-1.26610308383260e+00dB,-1.09935114944747e+02°)
1.57398286446612e+03	(-1.28136318487201e+00dB,-1.10237378448401e+02°)
1.57761126969925e+03	(-1.29678106249644e+00dB,-1.10540277614759e+02°)
1.58124803927028e+03	(-1.31235777968227e+00dB,-1.10843807441711e+02°)
1.58489319246101e+03	(-1.32809439486918e+00dB,-1.11147962826478e+02°)
1.58854674859768e+03	(-1.34399196169601e+00dB,-1.11452738565553e+02°)
1.59220872705107e+03	(-1.36005152873496e+00dB,-1.11758129354673e+02°)
1.59587914723663e+03	(-1.37627413922379e+00dB,-1.12064129788837e+02°)
1.59955802861456e+03	(-1.39266083079658e+00dB,-1.12370734362341e+02°)
1.60324539068994e+03	(-1.40921263521280e+00dB,-1.12677937468870e+02°)
1.60694125301277e+03	(-1.42593057808505e+00dB,-1.12985733401607e+02°)
1.61064563517817e+03	(-1.44281567860547e+00dB,-1.13294116353392e+02°)
1.61435855682638e+03	(-1.45986894927101e+00dB,-1.13603080416914e+02°)
1.61808003764296e+03	(-1.47709139560761e+00dB,-1.13912619584939e+02°)
1.62181009735882e+03	(-1.49448401589358e+00dB,-1.14222727750580e+02°)
1.62554875575038e+03	(-1.51204780088206e+00dB,-1.14533398707600e+02°)
1.62929603263962e+03	(-1.52978373352302e+00dB,-1.14844626150764e+02°)
1.63305194789423e+03	(-1.54769278868463e+00dB,-1.15156403676216e+02°)
1.63681652142770e+03	(-1.56577593287436e+00dB,-1.15468724781910e+02°)
1.64058977319943e+03	(-1.58403412395985e+00dB,-1.15781582868074e+02°)
1.64437172321482e+03	(-1.60246831088977e+00dB,-1.16094971237710e+02°)
1.64816239152540e+03	(-1.62107943341469e+00dB,-1.16408883097145e+02°)
1.65196179822891e+03	(-1.63986842180833e+00dB,-1.16723311556618e+02°)
1.65576996346942e+03	(-1.65883619658912e+00dB,-1.17038249630902e+02°)
1.65958690743745e+03	(-1.67798366824236e+00dB,-1.17353690239979e+02°)
1.66341265037006e+03	(-1.69731173694307e+00dB,-1.17669626209745e+02°)
1.66724721255095e+03	(-1.71682129227985e+00dB,-1.17986050272764e+02°)
1.67109061431060e+03	(-1.73651321297961e+00dB,-1.18302955069064e+02°)
1.67494287602633e+03	(-1.75638836663366e+00dB,-1.18620333146965e+02°)
1.67880401812245e+03	(-1.77644760942509e+00dB,-1.18938176963962e+02°)
1.68267406107036e+03	(-1.79669178585776e+00dB,-1.19256478887640e+02°)
1.68655302538863e+03	(-1.81712172848695e+00dB,-1.19575231196634e+02°)
1.69044093164315e+03	(-1.83773825765192e+00dB,-1.19894426081631e+02°)
1.69433780044722e+03	(-1.85854218121052e+00dB,-1.20214055646412e+02°)
1.69824365246163e+03	(-1.87953429427603e+00dB,-1.20534111908937e+02°)
1.70215850839484e+03	(-1.90071537895636e+00dB,-1.20854586802471e+02°)
1.70608238900301e+03	(-1.92208620409584e+00dB,-1.21175472176748e+02°)
1.71001531509017e+03	(-1.94364752501973e+00dB,-1.21496759799180e+02°)
1.71395730750831e+03	(-1.96540008328165e+00dB,-1.21818441356103e+02°)
1.71790838715747e+03	(-1.98734460641407e+00dB,-1.22140508454066e+02°)
1.72186857498589e+03	(-2.00948180768198e+00dB,-1.22462952621156e+02°)
1.72583789199009e+03	(-2.03181238584013e+00dB,-1.22785765308369e+02°)
1.72981635921499e+03	(-2.05433702489369e+00dB,-1.23108937891011e+02°)
1.73380399775402e+03	(-2.07705639386270e+00dB,-1.23432461670145e+02°)
1.73780082874926e+03	(-2.09997114655047e+00dB,-1.23756327874072e+02°)
1.74180687339150e+03	(-2.12308192131605e+00dB,-1.24080527659853e+02°)
1.74582215292039e+03	(-2.14638934085084e+00dB,-1.24405052114865e+02°)
1.74984668862454e+03	(-2.16989401195976e+00dB,-1.24729892258392e+02°)
1.75388050184164e+03	(-2.19359652534682e+00dB,-1.25055039043257e+02°)
1.75792361395857e+03	(-2.21749745540549e+00dB,-1.25380483357486e+02°)
1.76197604641151e+03	(-2.24159736001392e+00dB,-1.25706216026006e+02°)
1.76603782068605e+03	(-2.26589678033513e+00dB,-1.26032227812377e+02°)
1.77010895831730e+03	(-2.29039624062246e+00dB,-1.26358509420558e+02°)
1.77418948089005e+03	(-2.31509624803022e+00dB,-1.26685051496704e+02°)
1.77827941003880e+03	(-2.33999729242988e+00dB,-1.27011844630996e+02°)
1.78237876744797e+03	(-2.36509984623180e+00dB,-1.27338879359499e+02°)
1.78648757485193e+03	(-2.39040436421267e+00dB,-1.27666146166052e+02°)
1.79060585403517e+03	(-2.41591128334891e+00dB,-1.27993635484187e+02°)
1.79473362683241e+03	(-2.44162102265592e+00dB,-1.28321337699069e+02°)
1.79887091512867e+03	(-2.46753398303354e+00dB,-1.28649243149476e+02°)
1.80301774085945e+03	(-2.49365054711767e+00dB,-1.28977342129791e+02°)
1.80717412601080e+03	(-2.51997107913832e+00dB,-1.29305624892029e+02°)
1.81134009261948e+03	(-2.54649592478402e+00dB,-1.29634081647879e+02°)
1.81551566277301e+03	(-2.57322541107285e+00dB,-1.29962702570778e+02°)
1.81970085860986e+03	(-2.60015984623011e+00dB,-1.30291477797998e+02°)
1.82389570231951e+03	(-2.62729951957278e+00dB,-1.30620397432762e+02°)
1.82810021614262e+03	(-2.65464470140080e+00dB,-1.30949451546366e+02°)
1.83231442237109e+03	(-2.68219564289529e+00dB,-1.31278630180339e+02°)
1.83653834334822e+03	(-2.70995257602378e+00dB,-1.31607923348597e+02°)
1.84077200146883e+03	(-2.73791571345260e+00dB,-1.31937321039635e+02°)
1.84501541917935e+03	(-2.76608524846630e+00dB,-1.32266813218712e+02°)
1.84926861897795e+03	(-2.79446135489449e+00dB,-1.32596389830072e+02°)
1.85353162341468e+03	(-2.82304418704578e+00dB,-1.32926040799155e+02°)
1.85780445509157e+03	(-2.85183387964915e+00dB,-1.33255756034833e+02°)
1.86208713666274e+03	(-2.88083054780273e+00dB,-1.33585525431656e+02°)
1.86637969083454e+03	(-2.91003428692995e+00dB,-1.33915338872092e+02°)
1.87068214036567e+03	(-2.93944517274320e+00dB,-1.34245186228793e+02°)
1.87499450806729e+03	(-2.96906326121495e+00dB,-1.34575057366853e+02°)
1.87931681680314e+03	(-2.99888858855643e+00dB,-1.34904942146074e+02°)
1.88364908948967e+03	(-3.02892117120380e+00dB,-1.35234830423240e+02°)
1.88799134909616e+03	(-3.05916100581186e+00dB,-1.35564712054384e+02°)
1.89234361864485e+03	(-3.08960806925542e+00dB,-1.35894576897064e+02°)
1.89670592121102e+03	(-3.12026231863805e+00dB,-1.36224414812629e+02°)
1.90107827992317e+03	(-3.15112369130849e+00dB,-1.36554215668494e+02°)
1.90546071796312e+03	(-3.18219210488458e+00dB,-1.36883969340403e+02°)
1.90985325856611e+03	(-3.21346745728467e+00dB,-1.37213665714686e+02°)
1.91425592502095e+03	(-3.24494962676649e+00dB,-1.37543294690521e+02°)
1.91866874067016e+03	(-3.27663847197358e+00dB,-1.37872846182175e+02°)
1.92309172891003e+03	(-3.30853383198898e+00dB,-1.38202310121243e+02°)
1.92752491319080e+03	(-3.34063552639645e+00dB,-1.38531676458880e+02°)
1.93196831701679e+03	(-3.37294335534889e+00dB,-1.38860935168016e+02°)
1.93642196394647e+03	(-3.40545709964411e+00dB,-1.39190076245561e+02°)
1.94088587759264e+03	(-3.43817652080776e+00dB,-1.39519089714595e+02°)
1.94536008162253e+03	(-3.47110136118342e+00dB,-1.39847965626545e+02°)
1.94984459975791e+03	(-3.50423134402975e+00dB,-1.40176694063348e+02°)
1.95433945577526e+03	(-3.53756617362468e+00dB,-1.40505265139587e+02°)
1.95884467350585e+03	(-3.57110553537636e+00dB,-1.40833669004621e+02°)
1.96336027683591e+03	(-3.60484909594117e+00dB,-1.41161895844685e+02°)
1.96788628970671e+03	(-3.63879650334823e+00dB,-1.41489935884978e+02°)
1.97242273611472e+03	(-3.67294738713066e+00dB,-1.41817779391720e+02°)
1.97696964011172e+03	(-3.70730135846333e+00dB,-1.42145416674195e+02°)
1.98152702580496e+03	(-3.74185801030707e+00dB,-1.42472838086761e+02°)
1.98609491735723e+03	(-3.77661691755911e+00dB,-1.42800034030843e+02°)
1.99067333898705e+03	(-3.81157763720976e+00dB,-1.43126994956895e+02°)
1.99526231496874e+03	(-3.84673970850519e+00dB,-1.43453711366335e+02°)
1.99986186963260e+03	(-3.88210265311605e+00dB,-1.43780173813456e+02°)
2.00447202736502e+03	(-3.91766597531200e+00dB,-1.44106372907302e+02°)
2.00909281260859e+03	(-3.95342916214189e+00dB,-1.44432299313517e+02°)
2.01372424986225e+03	(-3.98939168361945e+00dB,-1.44757943756166e+02°)
2.01836636368142e+03	(-4.02555299291447e+00dB,-1.45083297019519e+02°)
2.02301917867813e+03	(-4.06191252654912e+00dB,-1.45408349949809e+02°)
2.02768271952114e+03	(-4.09846970459945e+00dB,-1.45733093456947e+02°)
2.03235701093608e+03	(-4.13522393090196e+00dB,-1.46057518516214e+02°)
2.03704207770558e+03	(-4.17217459326471e+00dB,-1.46381616169912e+02°)
2.04173794466939e+03	(-4.20932106368339e+00dB,-1.46705377528981e+02°)
2.04644463672453e+03	(-4.24666269856169e+00dB,-1.47028793774577e+02°)
2.05116217882542e+03	(-4.28419883893608e+00dB,-1.47351856159622e+02°)
2.05589059598400e+03	(-4.32192881070479e+00dB,-1.47674556010308e+02°)
2.06062991326986e+03	(-4.35985192486078e+00dB,-1.47996884727565e+02°)
2.06538015581038e+03	(-4.39796747772857e+00dB,-1.48318833788497e+02°)
2.07014134879090e+03	(-4.43627475120474e+00dB,-1.48640394747768e+02°)
2.07491351745476e+03	(-4.47477301300199e+00dB,-1.48961559238961e+02°)
2.07969668710355e+03	(-4.51346151689655e+00dB,-1.49282318975889e+02°)
2.08449088309714e+03	(-4.55233950297871e+00dB,-1.49602665753869e+02°)
2.08929613085389e+03	(-4.59140619790644e+00dB,-1.49922591450959e+02°)
2.09411245585074e+03	(-4.63066081516182e+00dB,-1.50242088029144e+02°)
2.09893988362338e+03	(-4.67010255531015e+00dB,-1.50561147535495e+02°)
2.10377843976633e+03	(-4.70973060626157e+00dB,-1.50879762103279e+02°)
2.10862814993314e+03	(-4.74954414353498e+00dB,-1.51197923953027e+02°)
2.11348903983650e+03	(-4.78954233052420e+00dB,-1.51515625393562e+02°)
2.11836113524835e+03	(-4.82972431876601e+00dB,-1.51832858822990e+02°)
2.12324446200007e+03	(-4.87008924821014e+00dB,-1.52149616729644e+02°)
2.12813904598256e+03	(-4.91063624749077e+00dB,-1.52465891692986e+02°)
2.13304491314642e+03	(-4.95136443419973e+00dB,-1.52781676384471e+02°)
2.13796208950208e+03	(-4.99227291516079e+00dB,-1.53096963568368e+02°)
2.14289060111991e+03	(-5.03336078670522e+00dB,-1.53411746102538e+02°)
2.14783047413038e+03	(-5.07462713494841e+00dB,-1.53726016939172e+02°)
